split,disc_variant,term,coef,se,t,df_t
train,legacy_eq9_signed,const,2.2207591538703273,0.0685503105238867,32.39604805431906,619
train,legacy_eq9_signed,z_disc,-0.26827264201054724,0.037947331017462366,-7.069605024055452,619
train,legacy_eq9_signed,z_clarity,0.9190185902115253,0.06704234677250202,13.708031333241879,619
train,legacy_eq9_signed,z_len_chars,-0.055233745783423806,0.01744341944180402,-3.1664517365817275,619
train,legacy_eq9_signed,cond_far,0.5739204342974226,0.1022578349553386,5.612483723600093,619
train,legacy_eq9_signed,cond_split,0.03814521793723683,0.0682653246707882,0.5587788254314092,619
