metric,q025,q500,q975
delta_ll_full,164.8222843204056,265.8404383563234,383.3870391469725
phi_offsets,39.38038840784433,92.6778615841512,152.63860794356378
phi_geometry,88.17750270768269,163.013088924702,234.16177541081962
phi_decoder,1.5922198617863865,12.177778643633093,22.952333240834015
ratio_offsets,0.2202028546261746,0.34916468080414576,0.4492060207979929
ratio_geometry,0.49387062130048764,0.6049865676330921,0.728668158785916
ratio_decoder,0.005732420611219162,0.04553494550900905,0.09464639524639444
