metric,q025,q500,q975
delta_ll_full,148.6702012856896,249.61351068036652,370.55770542861944
phi_offsets,39.38915693731438,93.66254943028449,154.16310325407716
phi_geometry,80.99342448801737,143.33857191004012,215.65828927664984
phi_decoder,1.2129178512213823,12.685143889167838,23.898516558736457
ratio_offsets,0.23707464301302086,0.3799204592033525,0.485646913996595
ratio_geometry,0.4654301061646161,0.5733372920709496,0.7011489807366773
ratio_decoder,0.004504218285228141,0.05065183309090056,0.1075218670826393
