metric,q025,q500,q975
delta_ll_full,143.844764845409,240.3286406817499,351.45286904111987
phi_offsets,41.75067804888791,98.4378312320587,160.19636970477146
phi_geometry,72.89432705248011,130.31715177757297,188.98860184138059
phi_decoder,1.1922137115331193,13.061696484284235,25.03585808172675
ratio_offsets,0.2634372869581244,0.41216633579092216,0.5305105321494256
ratio_geometry,0.41453820893937465,0.5342388990521014,0.6607078510768185
ratio_decoder,0.004776529333503847,0.054424364578520595,0.11244421826853992
