metric,q025,q500,q975
delta_ll_full,152.77015070344555,253.60307537332255,376.4965409063628
phi_offsets,39.534232951650665,92.96187653177545,152.90924136938676
phi_geometry,83.24835628312486,148.32884203292798,221.86875371763003
phi_decoder,1.343576139516497,12.485573742535543,23.543865133513442
ratio_offsets,0.2322368363663871,0.37216328563234125,0.47168808816838836
ratio_geometry,0.47421161576435394,0.5818282873698213,0.705769539970745
ratio_decoder,0.004912817653688367,0.04950009078021296,0.10615387910091648
