boot,bootstrap_method,bootstrap_cluster_spec,delta_ll_full,phi_offsets,phi_geometry,phi_decoder,ratio_offsets,ratio_geometry,ratio_decoder
0,pigeonhole,worker+game+listener,305.92516549402353,78.08909541557105,208.42218511395768,19.413884964494777,0.25525554685724794,0.6812848651315982,0.0634595880111538
1,pigeonhole,worker+game+listener,229.93529675050422,90.4887646648082,136.8901731502994,2.556358935396626,0.3935401216934293,0.5953421466162925,0.0111177316902783
2,pigeonhole,worker+game+listener,295.927900350388,99.00529846859375,186.2216643472077,10.700937534586501,0.33455885150189746,0.6292805245017972,0.03616062399630536
3,pigeonhole,worker+game+listener,286.9419975247665,88.05567965878754,176.45897336750636,22.42734449847262,0.30687623428559735,0.6149639121832483,0.0781598535311544
4,pigeonhole,worker+game+listener,362.0810842646397,129.41603907206436,214.65996487078988,18.005080321785425,0.3574228113432076,0.5928505359697225,0.04972665268706989
5,pigeonhole,worker+game+listener,263.8596036031099,91.8641434385526,150.7556228235541,21.239837341003216,0.3481553909128584,0.5713478712350238,0.08049673785211765
6,pigeonhole,worker+game+listener,234.1525924281932,93.6139424731391,135.44875964143966,5.089890313614432,0.39979887261699815,0.5784636344907319,0.02173749289226995
7,pigeonhole,worker+game+listener,222.80230549908765,57.24419568267474,148.16011663861542,17.397993177797463,0.25692820168285535,0.6649846656960294,0.07808713262111512
8,pigeonhole,worker+game+listener,212.82788668471858,85.79685284865793,116.6901304204276,10.34090341563304,0.40312787100008496,0.5482840253603202,0.04858810363959478
9,pigeonhole,worker+game+listener,201.84310744322966,87.14757498317287,109.98082922751897,4.7147032325378095,0.4317589839310415,0.5448827587954775,0.02335825727348092
10,pigeonhole,worker+game+listener,346.86418907479583,112.32672259910183,223.1476927094317,11.389773766262275,0.32383487871352534,0.6433287140556139,0.032836407230860745
11,pigeonhole,worker+game+listener,297.413120687982,105.38745981584944,180.9435490699092,11.082111802223306,0.35434704283410584,0.6083912796158656,0.03726167755002854
12,pigeonhole,worker+game+listener,398.5965811965548,149.20015894295926,238.73565667327995,10.66076558031553,0.3743136945506969,0.5989405527679509,0.026745752681352087
13,pigeonhole,worker+game+listener,297.7379828141252,120.42615884910408,164.22857221023318,13.083251754787929,0.4044702584160548,0.5515875759551963,0.04394216562874906
14,pigeonhole,worker+game+listener,271.57757482575335,82.31416471580367,168.57951907663355,20.683891033316133,0.30309632438767153,0.6207416764244827,0.0761619991878457
15,pigeonhole,worker+game+listener,306.6712815048345,99.02201600711844,193.48969696184386,14.15956853587219,0.3228930192655076,0.6309351694504646,0.04617181128402782
16,pigeonhole,worker+game+listener,133.34137654937558,63.34789162688767,80.45786538374264,-10.464380461254752,0.47508052838670295,0.6033975909491945,-0.07847811933589759
17,pigeonhole,worker+game+listener,178.2636061748076,68.79057815988715,96.25886210995161,13.214165904968846,0.3858924411774225,0.5399804490410618,0.07412710978151572
18,pigeonhole,worker+game+listener,314.47404788508265,99.00103759963213,206.3155096427931,9.157500642657395,0.3148146508923044,0.6560652970581101,0.029120052049585326
19,pigeonhole,worker+game+listener,254.37619919925146,80.90900097309932,170.8529497751471,2.6142484510050203,0.31806828322693725,0.6716546214346057,0.010277095338456936
20,pigeonhole,worker+game+listener,266.50072212938085,72.21479894041104,180.4583710663436,13.827552122626154,0.2709741210582994,0.6771402704820237,0.051885608459676706
21,pigeonhole,worker+game+listener,342.19257540448325,121.25323827399704,212.0378292567706,8.901507873715596,0.35434210730806065,0.619644739533389,0.026013153158550302
22,pigeonhole,worker+game+listener,333.40580029196826,144.82680775078393,184.9348512931174,3.6441412480669437,0.4343859873582193,0.5546839650994893,0.010930047542291457
23,pigeonhole,worker+game+listener,237.46629883859896,83.12501414500296,141.4940176689572,12.847267024638768,0.3500497314842194,0.5958488356494234,0.05410143286635716
24,pigeonhole,worker+game+listener,222.90997950078645,58.728419028187695,154.7312774626304,9.450283009968341,0.2634624935129048,0.6941424417567832,0.042395064730311904
25,pigeonhole,worker+game+listener,225.8654587055007,86.28394008378662,116.37114738183284,23.210371239881244,0.38201476479982577,0.5152233017336473,0.1027619334665269
26,pigeonhole,worker+game+listener,248.2795842567075,82.79840588836244,149.41348941667738,16.06768895166768,0.33348857956340633,0.6017953101701347,0.064716110266459
27,pigeonhole,worker+game+listener,280.69492625271823,91.53670870471554,175.47644415360247,13.681773394400201,0.3261074573977238,0.6251500392123784,0.04874250338989769
28,pigeonhole,worker+game+listener,208.3331097740579,60.00047240412004,144.31301624211756,4.019621127820301,0.28800257659088346,0.6927032212912694,0.019294202117847103
29,pigeonhole,worker+game+listener,299.18925109826523,120.49450811435408,165.61052683650624,13.084216147404883,0.4027367549871605,0.5535310049695381,0.0437322400433013
30,pigeonhole,worker+game+listener,272.8461999465735,116.01467213218794,142.52903879891906,14.302489015466486,0.4252017149401567,0.522378683767001,0.0524196012928422
31,pigeonhole,worker+game+listener,249.3345898418297,107.10561558971054,132.31226913974265,9.9167051123765,0.42956581217894835,0.5306615067876364,0.039772681033415205
32,pigeonhole,worker+game+listener,345.72961124870153,112.84867028047984,222.7034694111166,10.177471557105036,0.32640730388379097,0.6441550337755543,0.029437662340654543
33,pigeonhole,worker+game+listener,236.86132364102832,81.05514810824077,148.9304197135503,6.875755819237232,0.34220507958945084,0.6287663069014154,0.029028613509133647
34,pigeonhole,worker+game+listener,233.2313705677675,54.45880105901127,160.38641430708964,18.386155201666572,0.233496895921159,0.6876708476936549,0.078832256385186
