split,disc_variant,term,coef,se,t,df_t
train,inv_mean_competitor,const,2.386805160345461,0.06249079053970813,38.19451057878406,619
train,inv_mean_competitor,z_disc,-0.381988138733356,0.044231131632657,-8.636182811369089,619
train,inv_mean_competitor,z_clarity,0.353445090892285,0.061319440813983606,5.763997293525279,619
train,inv_mean_competitor,z_len_chars,-0.04412015765556525,0.017926242414862643,-2.4612050107603833,619
train,inv_mean_competitor,cond_far,0.35605661551878354,0.10995133618074546,3.238310946339693,619
train,inv_mean_competitor,cond_split,-0.4032706943721682,0.06830655317819441,-5.90383609783585,619
