split,disc_variant,term,coef,se,t,df_t
train,tdiff_raw,const,2.3594285871608154,0.07653103574807041,30.829696267638766,619
train,tdiff_raw,z_disc,0.3110889174355313,0.06607143793057502,4.708372137479587,619
train,tdiff_raw,z_clarity,0.9385114452941179,0.08421898549977921,11.143703996488751,619
train,tdiff_raw,z_len_chars,-0.05366666168211119,0.01760457601889581,-3.048449540875524,619
train,tdiff_raw,cond_far,0.16638012833535,0.12319175100639797,1.3505784841609163,619
train,tdiff_raw,cond_split,0.016283150492658625,0.06546475482171538,0.24873155848522824,619
