split,disc_variant,term,coef,se,t,df_t
train,inv_nearest_competitor,const,2.314399300062032,0.06377303272354035,36.29119082504798,619
train,inv_nearest_competitor,z_disc,-0.3365406879974156,0.02808221990900267,-11.984119812747657,619
train,inv_nearest_competitor,z_clarity,0.4748949239244791,0.05124987879640817,9.26626433227315,619
train,inv_nearest_competitor,z_len_chars,-0.027517850858283902,0.018303816842324995,-1.5033941333292165,619
train,inv_nearest_competitor,cond_far,0.3107639500639248,0.10777126410056234,2.883551127079183,619
train,inv_nearest_competitor,cond_split,-0.09713550289538624,0.06451235716309327,-1.5056883233985483,619
