metric,q025,q500,q975
delta_ll_full,161.85306494394604,261.2424600219035,382.17142531995967
phi_offsets,44.48884600267237,91.46735209149391,149.40582736289088
phi_geometry,86.46395252967238,157.81110061300666,229.91123108689573
phi_decoder,1.6532428784116389,12.129671631839452,22.78094550345039
ratio_offsets,0.24912050023583737,0.35387082029997186,0.44804829616568065
ratio_geometry,0.5097996247429204,0.6000183518789055,0.6966249788523887
ratio_decoder,0.006216933616029617,0.04678808677704886,0.10212727236217367
