split,disc_variant,term,coef,se,t,df_t
train,neglog_nearest_competitor,const,2.4062051889669527,0.0643528358352437,37.39081825589358,619
train,neglog_nearest_competitor,z_disc,-0.5353689394392532,0.043221359612242126,-12.386675112543521,619
train,neglog_nearest_competitor,z_clarity,0.40586775047082924,0.05332366056929361,7.611400757894478,619
train,neglog_nearest_competitor,z_len_chars,-0.024630676458626155,0.018273577554402443,-1.3478847469959252,619
train,neglog_nearest_competitor,cond_far,0.021858534516943688,0.11126644373427884,0.19645217177197816,619
train,neglog_nearest_competitor,cond_split,-0.061000512037494466,0.06613192837589325,-0.9224063706530397,619
