split,disc_variant,term,coef,se,t,df_t
train,gap_near_far,const,2.5204804422248768,0.0738671311304881,34.12181309400505,619
train,gap_near_far,z_disc,-0.629935427175611,0.05828016708033719,-10.808744359076165,619
train,gap_near_far,z_clarity,1.4542940378932039,0.09590095173908676,15.164542285772447,619
train,gap_near_far,z_len_chars,-0.03350239085191014,0.017987814953041484,-1.8625047533216568,619
train,gap_near_far,cond_far,-0.22790759334812802,0.12215859753205464,-1.865669694581461,619
train,gap_near_far,cond_split,-0.0003201684845671594,0.0678101725118846,-0.004721540628893781,619
