boot,bootstrap_method,bootstrap_cluster_spec,delta_ll_full,phi_offsets,phi_geometry,phi_decoder,ratio_offsets,ratio_geometry,ratio_decoder
0,pigeonhole,worker+game+listener,286.0771259349699,72.75823675474673,192.68009127732046,20.638797902902674,0.25433084353373253,0.6735249826339483,0.07214417383231897
1,pigeonhole,worker+game+listener,221.37710669619037,92.67028844452625,126.39065824115778,2.316160010506337,0.41860827358134856,0.5709292172411106,0.010462509177540874
2,pigeonhole,worker+game+listener,247.26992259374583,97.967966759037,137.68893701808003,11.613018816628784,0.3961984770788087,0.5568365758915904,0.046964947029600884
3,pigeonhole,worker+game+listener,256.4066894881921,85.01038714252468,147.2791058175053,24.117196528162136,0.33154512197872876,0.5743965031157571,0.09405837490551418
4,pigeonhole,worker+game+listener,343.7037646278509,130.2976789986818,194.35600380330908,19.050081825860012,0.3790987833367582,0.5654753418652548,0.05542587479798687
5,pigeonhole,worker+game+listener,246.68261319253588,92.85713007727479,130.99093129758822,22.83455181767287,0.37642348958254207,0.5310099872963067,0.0925665231211512
6,pigeonhole,worker+game+listener,207.54912886243073,97.68569572195511,104.59564605998017,5.267787080495433,0.4706630004055757,0.5039560832332332,0.025380916361191122
7,pigeonhole,worker+game+listener,207.7844382955832,54.70505172714691,134.43429983274865,18.645086735687602,0.2632779055827385,0.646989259328023,0.08973283508923842
8,pigeonhole,worker+game+listener,187.41034151546637,87.90750458592886,88.61219569653629,10.890641233001208,0.46906432097117834,0.4728244715845812,0.05811120744424041
9,pigeonhole,worker+game+listener,194.8324839981301,89.66372169010916,100.3970588338997,4.771703474121219,0.46020930314151154,0.5152993832120072,0.024491313646481126
10,pigeonhole,worker+game+listener,316.8105474595445,112.10496433750676,192.8520308545976,11.853552267440135,0.35385489920225,0.6087298304966442,0.0374152703011057
11,pigeonhole,worker+game+listener,290.5357728518952,106.19071197572467,172.95117523872742,11.393885637443114,0.36549961105772993,0.5952835808858958,0.03921680805637422
12,pigeonhole,worker+game+listener,363.2452825120263,150.94389065482528,201.2388284660669,11.062563391134063,0.41554260419012556,0.5540025931634895,0.03045480264638483
13,pigeonhole,worker+game+listener,277.9753592558336,124.40423922851953,139.63463210016985,13.936487927144224,0.44753693119261173,0.5023273734549171,0.050135695352471255
14,pigeonhole,worker+game+listener,236.8374324855663,80.54576897808873,133.81387766046396,22.47778584701359,0.3400888454699722,0.565003075130951,0.09490807939907668
15,pigeonhole,worker+game+listener,281.0566412085118,98.50192974783879,167.5517776268779,15.002933833795092,0.3504700309670379,0.5961495053325344,0.053380463700427684
16,pigeonhole,worker+game+listener,118.56147246352748,65.63873459178542,64.14432313824803,-11.221585266505977,0.5536261757543334,0.5410216472976114,-0.09464782305194482
17,pigeonhole,worker+game+listener,193.58366792109018,71.51851993379712,108.32726648228488,13.737881505008165,0.36944500898159427,0.5595888725821744,0.07096611843623135
18,pigeonhole,worker+game+listener,262.66715202029536,95.60967851901081,157.2310812819848,9.826392219299729,0.3639955654280798,0.5985943810356467,0.03741005353627346
19,pigeonhole,worker+game+listener,234.2803986979452,80.0663024702591,151.8733918666002,2.3407043610858786,0.3417541668668901,0.648254795154283,0.0099910379788269
20,pigeonhole,worker+game+listener,235.20580861064673,71.21599173848789,149.33137267674965,14.658444195409173,0.30278160288284756,0.6348966190879611,0.06232177802919128
21,pigeonhole,worker+game+listener,320.1010663835277,120.01668295502598,191.03248198046026,9.051901448041463,0.3749337180002659,0.5967880211669633,0.02827826083277075
22,pigeonhole,worker+game+listener,336.8786479576347,149.18420134539798,184.62713267152807,3.0673139407086483,0.4428425554716639,0.5480523440439196,0.009105100484416538
23,pigeonhole,worker+game+listener,213.3415979276856,85.86348492443062,113.749722823964,13.728390179290955,0.4024694937999619,0.533181170146296,0.06434933605374203
24,pigeonhole,worker+game+listener,195.83128955891334,55.00079211773026,130.8982459773531,9.932251463829973,0.2808580398036136,0.6684235510688094,0.05071840912757704
25,pigeonhole,worker+game+listener,195.22378864654138,89.49101461494084,80.64026281372632,25.092511217874208,0.458402202084947,0.4130657609546139,0.1285320369604391
26,pigeonhole,worker+game+listener,222.13134492640802,83.37389211289185,121.34083434172277,17.416618471793374,0.37533600735417855,0.5462571452125449,0.07840684743327642
27,pigeonhole,worker+game+listener,255.4918052847538,88.25081130021938,152.8557053583641,14.385288626170297,0.34541542810682724,0.598280266515795,0.05630430537737769
28,pigeonhole,worker+game+listener,175.57699808873576,57.62323566470384,113.92328046092287,4.030481963109044,0.3281935349844707,0.6488508272783351,0.02295563773719413
29,pigeonhole,worker+game+listener,277.26569545815573,123.00991969252965,140.4329830549053,13.822792710720782,0.44365358465737065,0.5064924559919065,0.049853959350722794
30,pigeonhole,worker+game+listener,272.12846534334494,120.9492182240026,136.2644170116489,14.914830107693433,0.4444563271666592,0.500735624403437,0.05480804842990375
