split,disc_variant,term,coef,se,t,df_t
train,log_ratio_near_far,const,2.287297532775087,0.06759208301394114,33.8397254646424,619
train,log_ratio_near_far,z_disc,0.31704636973003775,0.03012629954223954,10.523906837131216,619
train,log_ratio_near_far,z_clarity,0.8808828716940464,0.05488179006993787,16.0505491998622,619
train,log_ratio_near_far,z_len_chars,-0.03831243127364459,0.017911899888715298,-2.138937327233604,619
train,log_ratio_near_far,cond_far,0.22430944428897642,0.10624147403002969,2.111317132380658,619
train,log_ratio_near_far,cond_split,0.14251095494744243,0.07319101623332687,1.9471099361857385,619
