metric,q025,q500,q975
ratio_offsets,0.3030686012785676,0.3472302623131885,0.3917623155858024
ratio_geometry,0.567298607357722,0.6128005217502737,0.6665323570315239
ratio_decoder,0.01802574264337408,0.03931201108624353,0.06246489612494467
