term,coef,se,t,df_t
const,2.496547107088931,0.07116875309927614,35.0792587809765,619
cond_far,-0.186380272701141,0.12276634089981377,-1.5181707896078844,619
cond_split,0.04974421447382397,0.06323880447830679,0.7866090272292867,619
z_disc,-0.7855015175576568,0.08156214367287883,-9.630712021352291,619
z_abs_t1,0.29249112550513123,0.07480454529569364,3.9100715651562075,619
z_abs_t2,0.3086045651250285,0.05041845451356375,6.120865228861916,619
z_d12,-0.07844414464511078,0.04270887682737325,-1.8367175742452173,619
z_len_chars,-0.032560681608117266,0.01748871691399517,-1.861810775955834,619
