term,coef,se,t,df_t
const,2.4475369537604803,0.04057630189931177,60.319369661481986,619
z_disc,-0.7470898269376071,0.05015843066796437,-14.894601306072461,619
z_clarity,0.37489646306855384,0.033190317190257786,11.295356441444182,619
z_len_chars,-0.0343107309345277,0.017416918133147268,-1.96996567775264,619
