metric,q025,q500,q975
ratio_offsets,0.27530621904296393,0.3494239410874561,0.3900909965818365
ratio_geometry,0.571879413825785,0.6117124819449502,0.6749788119008402
ratio_decoder,0.01549056568045557,0.0395016120971475,0.07099400893131949
