term,coef,se,t,df_t
const,2.4475369537604803,0.037959985414438395,64.47676222840538,862
z_disc,-0.7470898269376071,0.05320182466305703,-14.042560225502585,862
z_clarity,0.37489646306855384,0.03605145771748335,10.398926612244745,862
z_len_chars,-0.0343107309345277,0.01717753450538353,-1.9974188335220364,862
