term,coef,se,t,df_t
const,2.5770932376103297,0.06911929034044463,37.284717839505404,619
cond_far,-0.2023826668426446,0.12194422133379247,-1.6596331062598824,619
cond_split,-0.04655644839691193,0.0647644396196382,-0.7188581985783885,619
z_disc,-0.9978016188929226,0.09281285111483581,-10.750683842891101,619
z_abs_t1,0.10380776831997507,0.07855968965630516,1.3213871996456328,619
z_abs_t2,0.20065308875987237,0.05209811885693419,3.8514459478063423,619
z_d12,-0.1344577361334366,0.039964231831380446,-3.364451910417019,619
z_len_chars,-0.02638487311571704,0.017553272127427858,-1.503131320711958,619
z_abs_t1_x_abs_t2,-0.35008981642566833,0.05799179162265999,-6.036885680367091,619
