metric,q025,q500,q975
ratio_offsets,0.28685164548070147,0.3705119854203527,0.421809184406287
ratio_geometry,0.5330540207525429,0.5784289224156289,0.6559282779905283
ratio_decoder,0.01883960164639628,0.04901784693254843,0.09274974372788493
