metric,q025,q500,q975
ratio_offsets,0.2692070873527957,0.3350605093583312,0.37901175574984164
ratio_geometry,0.5558372734438773,0.5929776157495328,0.65594629895997
ratio_decoder,0.039622103976609716,0.07071343743191846,0.10371631528404067
