boot,bootstrap_method,bootstrap_cluster_spec,delta_ll_full,phi_offsets,phi_geometry,phi_decoder,ratio_offsets,ratio_geometry,ratio_decoder
0,cluster,game,339.4439198214827,112.53219126893978,219.00885172305254,7.902876829490348,0.33151924279015427,0.6451989236932913,0.023281833516554246
1,cluster,game,317.38891333815127,119.38905786251514,179.966976089409,18.032879386227098,0.37616013932823206,0.5670235113022656,0.05681634936950232
2,cluster,game,272.07303544096294,105.59663503659787,158.27349026540074,8.202910138964322,0.3881187081455974,0.5817316295563015,0.03014966229810109
3,cluster,game,326.4624475082728,107.205671148966,207.0209676223955,12.235808736911318,0.32838591993417354,0.6341340916925811,0.03747998837324545
4,cluster,game,276.23095621840275,90.35306499754076,172.26602020811626,13.611871012745722,0.3270924672399963,0.6236303945308492,0.049277138229154374
5,cluster,game,310.59975688386476,99.78949518705258,200.65451066056448,10.155751036247693,0.3212800170489654,0.6460227550518994,0.03269722789913514
6,cluster,game,218.30658144525887,74.48768126572136,133.89825838683797,9.920641792699522,0.3412067596523626,0.6133496182313377,0.045443622116299584
7,cluster,game,307.4143138121999,107.16051081448207,188.68605362521822,11.567749372499595,0.34858660120799273,0.6137842161132645,0.03762918267874266
8,cluster,game,241.14304602865195,82.9652945765152,145.78414664569578,12.393604806440939,0.34405012270873236,0.6045546369534294,0.05139524033783817
9,cluster,game,287.7759707683372,100.62971342732702,176.978424130896,10.167833210114166,0.34968073657663046,0.614986802610304,0.035332460813065535
10,cluster,game,271.4708707054756,102.40410932650212,153.88672634912686,15.180035029846596,0.37721951184074726,0.56686275750035,0.05591773065890275
11,cluster,game,326.10285036794266,109.35492343903684,200.5910854347321,16.156841494173705,0.3353387537571395,0.6151160138845909,0.049545232358269485
12,cluster,game,311.52059251238006,113.35595719119183,185.85514793228018,12.309487388908032,0.3638794991913319,0.5966062995495046,0.039514201259163446
13,cluster,game,264.3085396096312,97.60119615566637,160.6137395787072,6.093603875257638,0.36926993089144156,0.6076751807411316,0.023054888367426744
14,cluster,game,286.1544271280404,112.50405819261321,166.01864724127424,7.63172169415293,0.39315854492187546,0.5801715140579979,0.026669941020126518
15,cluster,game,233.72223462420516,81.47791735664713,142.77817033010047,9.46614693745755,0.34861003912466,0.6108882646944956,0.04050169618084423
16,cluster,game,311.9571128657217,107.30626659068501,191.82959510640032,12.821251168636309,0.3439776243758024,0.6149229724054125,0.04109940321878497
17,cluster,game,281.26136190012903,100.1743644696453,170.74414507311005,10.34285235737366,0.35616112996429083,0.6070657694309903,0.03677310060471877
18,cluster,game,307.94413401522297,103.17931193674204,192.17088230845516,12.59393977002575,0.3350585399741417,0.6240446271951241,0.040896832830734094
19,cluster,game,317.09384659575153,107.45960384313419,200.88558361331712,8.748659139300191,0.3388889598356966,0.6335209142970756,0.027590125867227745
20,cluster,game,260.2735336771261,85.546655587486,163.07840298490245,11.648475104737674,0.32867980996334467,0.6265654470546517,0.044754742982003735
21,cluster,game,268.18954424669437,87.28646459328577,170.84601406441752,10.057065588991083,0.3254655763648834,0.6370345814349297,0.03749984220018691
22,cluster,game,268.58468913678234,83.76703381335119,174.52947369951877,10.288181623912351,0.31188313109944654,0.6498117009590074,0.03830516794154592
23,cluster,game,231.3229118329391,81.20727350025754,141.69661083383107,8.419027498850483,0.3510559021447268,0.6125489676360466,0.03639513021922656
24,cluster,game,259.09754413491646,89.78006972420009,158.96478366401152,10.352690746704866,0.34651069358438263,0.6135325759059911,0.03995673050962631
25,cluster,game,237.6864560916547,89.29614621207854,141.35236120943424,7.037948670141911,0.37568882838509277,0.5947009498720748,0.02961022174283248
26,cluster,game,206.62473540923884,70.42917206606087,124.46624665258179,11.729316690596153,0.3408554737000368,0.602378250629409,0.0567662756705541
27,cluster,game,279.3042837886892,99.8443503062333,173.11121202175488,6.348721460700972,0.35747518423946434,0.6197943320938254,0.022730483666710134
28,cluster,game,316.28603914638825,100.04182688528256,206.11409396776986,10.130118293335803,0.31630174747921674,0.651669907796256,0.032028344724527126
29,cluster,game,269.7039447910511,89.51186926004462,175.44959693916,4.742478591846444,0.3318893586424646,0.6505266249445734,0.01758401641296202
30,cluster,game,346.23518195657107,129.55200370900607,205.9185869906484,10.764591256916598,0.37417342448248375,0.5947361727569244,0.031090402760591846
31,cluster,game,291.0249223212827,94.12868713888133,188.7024585210008,8.193776661400532,0.32343857834610507,0.648406524829097,0.02815489682479788
32,cluster,game,335.63502680073225,102.93661173792027,224.94221497520863,7.756200087603322,0.30669210159353877,0.6701988678576078,0.023109030548853313
33,cluster,game,301.1537290025931,109.35964010851399,182.74735274276006,9.046736151319012,0.36313560011595386,0.6068241404415301,0.030040259442515867
34,cluster,game,290.63836276459597,101.67070177353791,173.45115755068596,15.516503440372086,0.3498185883185924,0.5967937470497438,0.05338766463166377
35,cluster,game,272.65497255903983,105.56031618211296,157.9029759251273,9.191680451799584,0.38715712826126897,0.5791311064056809,0.03371176533305017
36,cluster,game,252.15698002653608,83.12739034504487,157.07950152500098,11.95008815649021,0.32966523606166626,0.6229433010677337,0.0473914628706
37,cluster,game,273.15547709434304,85.37360430609827,171.2646801422097,16.517192646035028,0.31254582633395905,0.626986073880034,0.06046809978600679
38,cluster,game,309.0417216964861,112.67446482590677,184.2495443986742,12.117712471905103,0.36459305302656136,0.5961963432873575,0.03921060368608115
39,cluster,game,240.3549510991652,83.67990699238347,138.99730594811405,17.677738158667655,0.3481513761614129,0.5783001569656321,0.07354846687295494
40,cluster,game,300.20255428817336,99.86708722337,187.18987142394604,13.145595640857284,0.33266568121037576,0.6235452322109722,0.043789086578651944
41,cluster,game,279.20727297484746,99.7657819318819,169.24242469995707,10.199066343008477,0.35731799128624187,0.6061533530152825,0.03652865569847554
42,cluster,game,319.24198968417795,102.17547114853537,206.11522203753913,10.951296498103451,0.3200564914709881,0.6456394481234949,0.03430406040551692
43,cluster,game,355.94035481040146,116.50390742140173,228.5704906459169,10.86595674308281,0.32731300580812145,0.6421595291370359,0.03052746505484261
44,cluster,game,288.1822011403583,97.68213759186641,179.171307316594,11.32875623189784,0.33895964846312837,0.6217292622778224,0.039311089259049005
45,cluster,game,245.3500710353328,84.99631185638516,147.555520179828,12.798238999119652,0.34642872324314455,0.6014081005037841,0.052163176253071396
46,cluster,game,293.41786539043596,112.82995315146354,168.90694482152364,11.680967417448757,0.3845367527342841,0.5756532397806381,0.03981000748507763
47,cluster,game,271.09091800195574,97.22758699471903,161.83794009319914,12.025390914037569,0.3586530589490925,0.596987686957597,0.04435925409331055
48,cluster,game,339.37088840334127,124.3919360293709,194.1930818056825,20.78587056828784,0.36653684885761756,0.5722149083538498,0.061248242788532574
