term,coef,se,t,df_t
const,1.3723002955841923,0.03951576203306205,34.727921846376546,862
z_disc,-0.37406621537135265,0.04120558626401886,-9.078046189528218,862
z_clarity,0.17338084079577423,0.026029763072936012,6.660868956431029,862
z_len_chars,-0.026397116288493148,0.009584284956391985,-2.754208207351795,862
cond_far,-0.044260379881771436,0.068484486065181,-0.6462833033403513,862
cond_split,0.042232439793579955,0.035626330428396046,1.1854277239824424,862
