term,coef,se,t,df_t
const,1.281177934585844,0.03503714766329851,36.56627379881955,862
cond_far,0.21906093747856123,0.05917903909080001,3.7016643197340544,862
cond_split,0.06278440747037974,0.037257678594102006,1.6851400795625169,862
z_abs_t1,0.316700139758494,0.036465621380913554,8.68489628766501,862
z_abs_t2,0.22583978180623798,0.023252071815465996,9.712673502755218,862
z_d12,-0.10026102023989333,0.019626530445361137,-5.108443416375241,862
z_len_chars,-0.03422705426088926,0.009232969378267663,-3.7070473060868223,862
z_abs_t1_x_abs_t2,-0.056797953074891515,0.032955511379736124,-1.7234735768602203,862
