term,coef,se,t,df_t
const,1.3727559630480353,0.018318809095781156,74.9369653818917,862
z_disc,-0.32969032093163175,0.026084144578059063,-12.639491394667166,862
z_clarity,0.19698835201868622,0.017963563075298897,10.965995509518844,862
z_len_chars,-0.026968302486433296,0.009552508170834587,-2.82316455575218,862
