term,coef,se,t,df_t
const,2.520480442224874,0.06822933226787696,36.941303079578006,619
cond_far,-0.22790759334812544,0.11035743581235644,-2.0651765934072857,619
cond_split,-0.000320168484565812,0.06307829239183317,-0.005075731641195548,619
z_disc,-0.8481575992661836,0.07164439047213415,-11.838436947775719,619
z_clarity,0.37543637494424265,0.04883297831075155,7.688172786741187,619
z_len_chars,-0.03350239085191006,0.01751242607019675,-1.9130639420043343,619
