metric,q025,q500,q975
ratio_offsets,0.2916812536200494,0.33378902142371547,0.3762907638411012
ratio_geometry,0.5460600139529271,0.5947521383633405,0.6483092984625978
ratio_decoder,0.04386299217560591,0.07090910325509811,0.10283831672400151
