metric,q025,q500,q975
ratio_offsets,0.2915403965099174,0.3336026022687816,0.3773109594359056
ratio_geometry,0.5376447594894042,0.5870341228914083,0.6424379220677428
ratio_decoder,0.04915387125020128,0.07858136535713914,0.11299515453753667
