term,coef,se,t,df_t
const,2.3142590610319633,0.07155779579832011,32.34111720761378,862
cond_far,0.30877317965622186,0.12329093393417423,2.50442729082641,862
cond_split,0.09808677391145676,0.07114676573489494,1.3786540104569887,862
z_abs_t1,0.7796248153878353,0.08460488154690952,9.214891636667195,862
z_abs_t2,0.48584847570728573,0.0531590999007272,9.139516594799218,862
z_d12,-0.224269383266012,0.04063358549299609,-5.519310701849552,862
z_len_chars,-0.04883298767572649,0.01682080196329211,-2.9031307652449803,862
z_abs_t1_x_abs_t2,-0.08473852796536575,0.07722102614013489,-1.0973504523442705,862
